Date,Location,Vehicle_Type,Violation_Type,Fine_Amount,Repeat_Offender,Weather_Condition,Time_of_Day,Road_Condition,Driver_Age_Group,Passengers_Count,Traffic_Density,License_Status,Accident_Involved,Speed_Recorded_kmphr,Vehicle_Registration_State,Officer_ID,Previous_Violations,Insurance_Penalty,Fine_Payment_Status,year_no,month_no,month_name,quarter_no
2024-11-12,Sohna Road near Iris Tech Park,Car,No Seatbelt,1000,False,Rainy,Night,Under Construction,36-50,3,High,Suspended,True,92,Punjab,4,3,1902,Disputed,2024,11,November,4
2024-06-03,Rajiv Chowk,Auto-rickshaw,No Seatbelt,1000,False,Cloudy,Night,Dry,50+,2,Low,Suspended,True,18,Haryana,4,1,547,Disputed,2024,6,June,2
2024-05-07,Udyog Vihar,Bike,Wrong-Side Driving,4235,True,Clear,Afternoon,Wet,50+,3,Low,Valid,True,47,Rajasthan,7,3,654,Disputed,2024,5,May,2
2024-12-24,Golf Course Road,Auto-rickshaw,DUI,8866,False,Foggy,Evening,Slippery,26-35,1,High,Suspended,False,90,Uttar Pradesh,9,1,903,Unpaid,2024,12,December,4
2024-11-18,Huda City Center,Truck,No Seatbelt,1000,True,Cloudy,Afternoon,Slippery,50+,3,High,Learner,True,63,Rajasthan,5,1,4415,Paid,2024,11,November,4
2024-01-21,Sohna Road near Iris Tech Park,Auto-rickshaw,Red-Light Jump,2465,False,Stormy,Afternoon,Dry,50+,3,High,Learner,True,47,Punjab,3,3,1264,Unpaid,2024,1,January,1
2024-08-25,Udyog Vihar,Truck,No Seatbelt,1000,True,Stormy,Night,Under Construction,36-50,4,Medium,Learner,True,56,Haryana,7,1,3804,Unpaid,2024,8,August,3
2024-07-07,IFFCO Chowk,Car,Speeding,4085,True,Clear,Morning,Dry,36-50,5,Low,Learner,True,101,Rajasthan,2,1,830,Paid,2024,7,July,3
2024-11-17,Cyber City,Truck,Red-Light Jump,2220,True,Clear,Evening,Dry,36-50,1,Medium,Suspended,False,91,Haryana,5,3,2753,Disputed,2024,11,November,4
2024-11-06,MG Road,Car,DUI,6574,False,Rainy,Night,Under Construction,50+,1,Low,Learner,True,23,Rajasthan,6,2,3078,Unpaid,2024,11,November,4
2024-05-07,Udyog Vihar,Auto-rickshaw,Speeding,2257,True,Stormy,Afternoon,Dry,36-50,2,Medium,Suspended,True,29,Delhi,5,1,2539,Paid,2024,5,May,2
2024-01-02,Manesar Toll,Car,No Seatbelt,1000,False,Cloudy,Morning,Wet,26-35,5,Low,Valid,True,94,Rajasthan,1,2,4734,Disputed,2024,1,January,1
2024-08-08,Sector 29,Auto-rickshaw,DUI,9700,False,Clear,Afternoon,Slippery,50+,3,Medium,Valid,False,46,Punjab,3,2,3903,Disputed,2024,8,August,3
2024-01-14,Cyber City,Auto-rickshaw,No Seatbelt,1000,True,Rainy,Morning,Under Construction,26-35,0,Low,Valid,False,114,Uttar Pradesh,7,3,4674,Paid,2024,1,January,1
2024-12-25,Sector 56,Auto-rickshaw,Red-Light Jump,3391,True,Foggy,Evening,Under Construction,26-35,2,Low,Valid,False,2,Haryana,1,3,2276,Unpaid,2024,12,December,4
2024-07-17,Sikanderpur,Truck,Red-Light Jump,1591,False,Clear,Afternoon,Under Construction,18-25,0,Low,Valid,True,9,Haryana,10,3,3282,Disputed,2024,7,July,3
2024-05-09,Sheetala Mata Road,Auto-rickshaw,Speeding,1822,False,Clear,Night,Under Construction,50+,2,High,Expired,True,95,Delhi,6,1,1871,Disputed,2024,5,May,2
2024-11-25,Udyog Vihar,Truck,Speeding,1962,True,Foggy,Afternoon,Under Construction,50+,3,High,Valid,True,77,Delhi,8,1,1825,Unpaid,2024,11,November,4
2024-08-16,Sohna Road near Iris Tech Park,Car,No Seatbelt,1000,True,Foggy,Morning,Dry,36-50,4,Medium,Learner,True,105,Uttar Pradesh,9,3,1823,Disputed,2024,8,August,3
2024-07-01,Sohna Road near Iris Tech Park,Auto-rickshaw,DUI,7471,False,Foggy,Evening,Slippery,18-25,4,Low,Expired,True,56,Haryana,9,1,3439,Paid,2024,7,July,3
2024-09-21,Udyog Vihar,Bus,No Seatbelt,1000,False,Rainy,Morning,Under Construction,50+,1,Low,Valid,False,28,Uttar Pradesh,7,1,3341,Unpaid,2024,9,September,3
2024-09-27,Sikanderpur,Bike,Speeding,3177,False,Foggy,Afternoon,Under Construction,36-50,2,Low,Suspended,False,103,Haryana,4,2,1385,Unpaid,2024,9,September,3
2024-01-20,Rajiv Chowk,Truck,Red-Light Jump,4699,False,Stormy,Night,Dry,26-35,2,Low,Expired,False,93,Uttar Pradesh,2,1,4918,Unpaid,2024,1,January,1
2024-08-23,Udyog Vihar,Bike,No Helmet,1000,True,Foggy,Evening,Slippery,36-50,2,Low,Valid,True,56,Uttar Pradesh,3,1,4960,Disputed,2024,8,August,3
2024-03-03,NH-8,Car,Speeding,3940,True,Stormy,Evening,Under Construction,26-35,5,Low,Expired,True,119,Rajasthan,1,3,2264,Paid,2024,3,March,1
2024-10-16,IFFCO Chowk,Bike,DUI,5980,False,Cloudy,Afternoon,Under Construction,36-50,1,Low,Expired,False,95,Delhi,9,3,2472,Paid,2024,10,October,4
2024-02-08,Rajiv Chowk,Truck,Wrong-Side Driving,5590,False,Cloudy,Afternoon,Wet,36-50,5,Low,Learner,False,38,Uttar Pradesh,4,2,3962,Disputed,2024,2,February,1
2024-11-15,Huda City Center,Bike,DUI,8363,False,Foggy,Night,Wet,36-50,1,High,Suspended,False,70,Delhi,7,3,1381,Paid,2024,11,November,4
2024-03-05,Sector 29,Truck,Wrong-Side Driving,5732,False,Cloudy,Morning,Wet,50+,4,High,Valid,True,102,Uttar Pradesh,6,3,1800,Unpaid,2024,3,March,1
2024-06-05,Signature Tower Chowk,Bus,Speeding,1523,False,Cloudy,Evening,Slippery,50+,2,Low,Valid,False,6,Rajasthan,8,1,3878,Disputed,2024,6,June,2
2024-05-20,Golf Course Road,Car,DUI,6802,False,Cloudy,Afternoon,Under Construction,18-25,4,High,Suspended,False,49,Uttar Pradesh,9,1,3834,Disputed,2024,5,May,2
2024-09-08,Huda City Center,Auto-rickshaw,No Seatbelt,1000,False,Stormy,Night,Dry,26-35,1,Medium,Expired,False,103,Rajasthan,4,2,2884,Paid,2024,9,September,3
2024-02-20,Huda City Center,Car,Wrong-Side Driving,4662,False,Stormy,Afternoon,Under Construction,26-35,5,High,Expired,True,110,Rajasthan,8,3,1893,Unpaid,2024,2,February,1
2024-11-12,Cyber City,Auto-rickshaw,DUI,7858,True,Clear,Morning,Slippery,36-50,5,High,Learner,False,51,Delhi,1,1,2755,Paid,2024,11,November,4
2024-12-06,Sector 29,Bus,Speeding,1701,True,Stormy,Evening,Wet,26-35,2,High,Valid,True,73,Rajasthan,8,1,1523,Unpaid,2024,12,December,4
2024-04-28,Udyog Vihar,Bus,DUI,6798,False,Foggy,Evening,Wet,26-35,10,Medium,Valid,False,60,Punjab,10,2,4098,Paid,2024,4,April,2
2024-08-05,Sheetala Mata Road,Bus,No Seatbelt,1000,False,Clear,Afternoon,Wet,18-25,2,Low,Suspended,True,37,Delhi,9,1,4642,Disputed,2024,8,August,3
2024-01-01,Sector 56,Truck,Red-Light Jump,3653,False,Stormy,Night,Under Construction,26-35,3,Medium,Valid,False,117,Rajasthan,10,2,573,Unpaid,2024,1,January,1
2024-10-13,Manesar Toll,Bus,DUI,8150,False,Stormy,Night,Wet,36-50,0,Medium,Suspended,True,29,Delhi,5,1,3596,Paid,2024,10,October,4
2024-05-18,Signature Tower Chowk,Car,Red-Light Jump,3256,False,Rainy,Evening,Dry,36-50,2,Low,Suspended,True,11,Haryana,6,1,1606,Paid,2024,5,May,2
2024-03-07,Sector 56,Bike,Red-Light Jump,3391,True,Rainy,Night,Slippery,36-50,2,Medium,Learner,False,96,Haryana,7,3,3923,Paid,2024,3,March,1
2024-06-20,Sohna Road near Iris Tech Park,Bike,DUI,5779,False,Rainy,Evening,Dry,50+,2,High,Expired,False,38,Delhi,7,1,4666,Disputed,2024,6,June,2
2024-01-15,Sector 56,Bus,DUI,5002,False,Stormy,Evening,Wet,26-35,1,Medium,Learner,False,116,Delhi,6,3,2094,Paid,2024,1,January,1
2024-01-02,Huda City Center,Bike,Speeding,1522,True,Cloudy,Morning,Under Construction,18-25,3,Medium,Expired,False,86,Punjab,7,3,4737,Paid,2024,1,January,1
2024-01-24,Sector 29,Auto-rickshaw,No Seatbelt,1000,True,Stormy,Morning,Under Construction,36-50,5,High,Learner,True,63,Punjab,8,2,2835,Unpaid,2024,1,January,1
2024-02-21,IFFCO Chowk,Bike,Red-Light Jump,3157,True,Cloudy,Night,Slippery,26-35,2,Medium,Learner,False,101,Punjab,1,3,2434,Disputed,2024,2,February,1
2024-10-27,Sector 29,Auto-rickshaw,Wrong-Side Driving,3705,True,Stormy,Evening,Under Construction,50+,1,Low,Learner,False,112,Punjab,4,2,4181,Paid,2024,10,October,4
2024-08-05,NH-8,Bike,DUI,7887,False,Clear,Morning,Under Construction,26-35,2,High,Valid,False,111,Haryana,4,3,3130,Disputed,2024,8,August,3
2024-03-25,Sohna Road near Iris Tech Park,Truck,Wrong-Side Driving,6178,False,Stormy,Night,Wet,50+,1,High,Learner,False,29,Rajasthan,9,3,1608,Disputed,2024,3,March,1
2024-03-23,Rajiv Chowk,Bike,No Helmet,1000,True,Stormy,Evening,Slippery,26-35,1,Medium,Learner,False,3,Delhi,6,3,3241,Paid,2024,3,March,1
2024-03-27,MG Road,Truck,No Seatbelt,1000,False,Cloudy,Night,Under Construction,50+,5,Medium,Learner,False,11,Rajasthan,1,2,2142,Paid,2024,3,March,1
2024-01-11,Manesar Toll,Auto-rickshaw,Speeding,1818,True,Rainy,Morning,Wet,36-50,1,High,Suspended,True,93,Rajasthan,6,2,2239,Paid,2024,1,January,1
2024-11-09,Sheetala Mata Road,Bus,Red-Light Jump,1597,False,Stormy,Afternoon,Slippery,50+,4,Medium,Learner,False,113,Rajasthan,6,3,2710,Paid,2024,11,November,4
2024-04-13,IFFCO Chowk,Car,Speeding,4207,True,Foggy,Evening,Wet,26-35,3,High,Valid,False,88,Delhi,9,3,988,Paid,2024,4,April,2
2024-09-10,Sohna Road near Iris Tech Park,Car,Red-Light Jump,4283,False,Rainy,Night,Slippery,50+,1,Low,Learner,True,31,Haryana,1,1,2591,Paid,2024,9,September,3
2024-04-27,Golf Course Road,Bike,Wrong-Side Driving,2950,False,Cloudy,Morning,Wet,26-35,0,High,Expired,True,101,Haryana,4,2,1288,Unpaid,2024,4,April,2
2024-07-19,Manesar Toll,Bus,Red-Light Jump,3767,False,Stormy,Afternoon,Slippery,26-35,5,Low,Expired,False,4,Rajasthan,6,3,2189,Paid,2024,7,July,3
2024-08-01,MG Road,Bus,DUI,8494,False,Foggy,Evening,Wet,18-25,3,High,Valid,True,22,Haryana,3,1,1196,Disputed,2024,8,August,3
2024-05-05,Rajiv Chowk,Bike,Speeding,1083,True,Stormy,Afternoon,Under Construction,36-50,3,Low,Valid,False,101,Delhi,3,3,2523,Unpaid,2024,5,May,2
2024-06-09,Cyber City,Bike,DUI,8376,False,Rainy,Evening,Wet,26-35,1,High,Expired,False,33,Haryana,9,2,3103,Unpaid,2024,6,June,2
2024-02-09,NH-8,Bus,Red-Light Jump,3230,True,Rainy,Afternoon,Dry,26-35,2,High,Expired,False,48,Delhi,8,1,2982,Unpaid,2024,2,February,1
2024-04-10,Cyber City,Auto-rickshaw,DUI,8389,False,Stormy,Afternoon,Dry,36-50,4,Low,Expired,True,18,Haryana,6,1,4594,Disputed,2024,4,April,2
2024-06-21,Huda City Center,Bus,Wrong-Side Driving,2666,False,Rainy,Night,Wet,18-25,2,Medium,Suspended,True,71,Delhi,10,2,2660,Paid,2024,6,June,2
2024-02-01,IFFCO Chowk,Truck,Wrong-Side Driving,3723,True,Rainy,Evening,Slippery,50+,4,Medium,Learner,True,49,Rajasthan,1,1,1366,Disputed,2024,2,February,1
2024-08-13,Golf Course Road,Car,Red-Light Jump,4237,False,Stormy,Afternoon,Under Construction,36-50,5,High,Valid,True,79,Rajasthan,7,3,4629,Unpaid,2024,8,August,3
2024-03-18,Sector 56,Auto-rickshaw,Speeding,2864,False,Stormy,Afternoon,Wet,18-25,1,Medium,Suspended,True,109,Haryana,8,3,4207,Disputed,2024,3,March,1
2024-08-02,Sheetala Mata Road,Auto-rickshaw,Red-Light Jump,3052,False,Rainy,Evening,Under Construction,50+,5,Low,Learner,False,16,Rajasthan,1,3,1825,Paid,2024,8,August,3
2024-09-06,Udyog Vihar,Bus,Wrong-Side Driving,6988,False,Clear,Night,Slippery,18-25,5,Medium,Expired,True,32,Uttar Pradesh,9,2,3279,Disputed,2024,9,September,3
2024-07-02,NH-8,Bike,Speeding,4403,True,Foggy,Afternoon,Under Construction,36-50,3,Medium,Suspended,True,52,Rajasthan,9,3,1006,Paid,2024,7,July,3
2024-05-17,Sheetala Mata Road,Car,Wrong-Side Driving,4176,True,Cloudy,Afternoon,Dry,26-35,2,Low,Valid,True,65,Uttar Pradesh,6,1,4274,Unpaid,2024,5,May,2
2024-01-24,NH-8,Bus,Wrong-Side Driving,7452,True,Stormy,Night,Under Construction,26-35,1,High,Valid,True,119,Delhi,5,3,1284,Paid,2024,1,January,1
2024-12-23,Udyog Vihar,Truck,Speeding,3435,False,Cloudy,Evening,Dry,36-50,1,Medium,Valid,True,21,Delhi,2,1,2559,Paid,2024,12,December,4
2024-02-10,NH-8,Auto-rickshaw,Speeding,3892,False,Foggy,Afternoon,Under Construction,36-50,4,Medium,Learner,True,80,Punjab,9,3,1527,Paid,2024,2,February,1
2024-01-13,Cyber City,Auto-rickshaw,Wrong-Side Driving,5617,False,Rainy,Morning,Under Construction,18-25,5,High,Valid,True,72,Punjab,8,3,547,Unpaid,2024,1,January,1
2024-09-08,Sikanderpur,Auto-rickshaw,Wrong-Side Driving,2907,False,Rainy,Afternoon,Dry,50+,0,Low,Learner,True,6,Haryana,9,1,4702,Unpaid,2024,9,September,3
2024-12-09,Sohna Road near Iris Tech Park,Car,Wrong-Side Driving,4994,True,Cloudy,Evening,Dry,36-50,3,Low,Valid,True,57,Haryana,4,2,2038,Unpaid,2024,12,December,4
2024-10-01,Signature Tower Chowk,Truck,Wrong-Side Driving,2570,False,Stormy,Afternoon,Under Construction,26-35,2,Medium,Expired,False,114,Delhi,3,2,4169,Paid,2024,10,October,4
2024-08-03,MG Road,Car,No Seatbelt,1000,True,Cloudy,Evening,Wet,26-35,3,High,Expired,True,37,Delhi,2,3,2648,Disputed,2024,8,August,3
2024-01-18,NH-8,Car,DUI,43125,False,Rainy,Evening,Wet,36-50,5,High,Valid,True,3,Haryana,10,1,3722,Unpaid,2024,1,January,1
2024-12-14,Sohna Road near Iris Tech Park,Truck,Red-Light Jump,2848,False,Clear,Afternoon,Slippery,18-25,0,Low,Expired,True,113,Punjab,8,2,2983,Unpaid,2024,12,December,4
2024-09-27,Sector 56,Car,No Seatbelt,1000,False,Stormy,Night,Dry,26-35,2,Low,Learner,False,18,Haryana,10,3,1755,Disputed,2024,9,September,3
2024-07-10,Rajiv Chowk,Car,DUI,9857,False,Foggy,Evening,Wet,18-25,5,Medium,Suspended,True,83,Delhi,10,2,977,Disputed,2024,7,July,3
2024-09-18,Sheetala Mata Road,Bike,No Helmet,1000,False,Rainy,Morning,Dry,26-35,1,High,Valid,False,73,Delhi,1,3,912,Paid,2024,9,September,3
2024-05-20,Sector 29,Truck,Wrong-Side Driving,2476,False,Clear,Morning,Under Construction,26-35,1,Medium,Learner,True,40,Delhi,4,1,1260,Paid,2024,5,May,2
2024-10-13,Sector 56,Car,Speeding,1417,False,Foggy,Night,Dry,36-50,2,High,Learner,False,14,Rajasthan,4,2,1817,Unpaid,2024,10,October,4
2024-08-15,Huda City Center,Bike,Red-Light Jump,3857,True,Clear,Evening,Slippery,26-35,2,High,Expired,False,66,Punjab,1,1,1351,Unpaid,2024,8,August,3
2024-04-17,Sheetala Mata Road,Car,Wrong-Side Driving,7712,False,Clear,Night,Wet,36-50,3,High,Expired,False,110,Punjab,10,1,1048,Disputed,2024,4,April,2
2024-01-13,Sector 29,Bike,DUI,8843,True,Clear,Night,Wet,36-50,2,Medium,Expired,True,59,Delhi,3,2,2206,Unpaid,2024,1,January,1
2024-08-13,MG Road,Bus,Red-Light Jump,4145,False,Cloudy,Evening,Under Construction,26-35,1,High,Valid,False,45,Rajasthan,8,3,1632,Disputed,2024,8,August,3
